major_name,degree,college,total_hours,url,section,subsection,course_code,course_title,credits
"African American Studies, B.A.",B.A.,Arts Sciences,120,https://academicbulletins.sc.edu/undergraduate/arts-sciences/african-american-studies/african-american-studies-ba/,4. Major Requirements (24 hours),Major Courses (9 hours),AFAM 201,Introduction to African American Studies: Social and Historical Foundations,3
"African American Studies, B.A.",B.A.,Arts Sciences,120,https://academicbulletins.sc.edu/undergraduate/arts-sciences/african-american-studies/african-american-studies-ba/,4. Major Requirements (24 hours),Major Courses (9 hours),AFAM 202,Introduction to African-American Studies,3
"African American Studies, B.A.",B.A.,Arts Sciences,120,https://academicbulletins.sc.edu/undergraduate/arts-sciences/african-american-studies/african-american-studies-ba/,4. Major Requirements (24 hours),Major Courses (9 hours),AFAM 498,Seminar in African-American Studies,3
"African American Studies, B.A.",B.A.,Arts Sciences,120,https://academicbulletins.sc.edu/undergraduate/arts-sciences/african-american-studies/african-american-studies-ba/,4. Major Requirements (24 hours),Major Courses (9 hours),AFAM 499,Seminar in African-American Studies,
"African American Studies, B.A.",B.A.,Arts Sciences,120,https://academicbulletins.sc.edu/undergraduate/arts-sciences/african-american-studies/african-american-studies-ba/,4. Major Requirements (24 hours),Major Electives (15 hours),AFAM 207,Introduction to African American Religions,
"African American Studies, B.A.",B.A.,Arts Sciences,120,https://academicbulletins.sc.edu/undergraduate/arts-sciences/african-american-studies/african-american-studies-ba/,4. Major Requirements (24 hours),Major Electives (15 hours),AFAM 303,African-American Cultures,
"African American Studies, B.A.",B.A.,Arts Sciences,120,https://academicbulletins.sc.edu/undergraduate/arts-sciences/african-american-studies/african-american-studies-ba/,4. Major Requirements (24 hours),Major Electives (15 hours),AFAM 308,African-American Feminist Theory,
"African American Studies, B.A.",B.A.,Arts Sciences,120,https://academicbulletins.sc.edu/undergraduate/arts-sciences/african-american-studies/african-american-studies-ba/,4. Major Requirements (24 hours),Major Electives (15 hours),AFAM 343,Religions of the African Diaspora,
"African American Studies, B.A.",B.A.,Arts Sciences,120,https://academicbulletins.sc.edu/undergraduate/arts-sciences/african-american-studies/african-american-studies-ba/,4. Major Requirements (24 hours),Major Electives (15 hours),AFAM 380,Cultural History of Hip Hop Music,
"African American Studies, B.A.",B.A.,Arts Sciences,120,https://academicbulletins.sc.edu/undergraduate/arts-sciences/african-american-studies/african-american-studies-ba/,4. Major Requirements (24 hours),Major Electives (15 hours),AFAM 393,Race and Science Fiction,
"African American Studies, B.A.",B.A.,Arts Sciences,120,https://academicbulletins.sc.edu/undergraduate/arts-sciences/african-american-studies/african-american-studies-ba/,4. Major Requirements (24 hours),Major Electives (15 hours),AFAM 398,Special Topics in African-American Arts and Cultures,
"African American Studies, B.A.",B.A.,Arts Sciences,120,https://academicbulletins.sc.edu/undergraduate/arts-sciences/african-american-studies/african-american-studies-ba/,4. Major Requirements (24 hours),Major Electives (15 hours),AFAM 399,Independent Study,
"African American Studies, B.A.",B.A.,Arts Sciences,120,https://academicbulletins.sc.edu/undergraduate/arts-sciences/african-american-studies/african-american-studies-ba/,4. Major Requirements (24 hours),Major Electives (15 hours),AFAM 420,"Slavery, Literature & Culture",
"African American Studies, B.A.",B.A.,Arts Sciences,120,https://academicbulletins.sc.edu/undergraduate/arts-sciences/african-american-studies/african-american-studies-ba/,4. Major Requirements (24 hours),Major Electives (15 hours),AFAM 428A,African-American Literature I: to 1903,
"African American Studies, B.A.",B.A.,Arts Sciences,120,https://academicbulletins.sc.edu/undergraduate/arts-sciences/african-american-studies/african-american-studies-ba/,4. Major Requirements (24 hours),Major Electives (15 hours),AFAM 428B,African-American Literature II: 1903 – Present,
"African American Studies, B.A.",B.A.,Arts Sciences,120,https://academicbulletins.sc.edu/undergraduate/arts-sciences/african-american-studies/african-american-studies-ba/,4. Major Requirements (24 hours),Major Electives (15 hours),AFAM 438D,African Literature,
"African American Studies, B.A.",B.A.,Arts Sciences,120,https://academicbulletins.sc.edu/undergraduate/arts-sciences/african-american-studies/african-american-studies-ba/,4. Major Requirements (24 hours),Major Electives (15 hours),AFAM 438E,Caribbean Literature,
"African American Studies, B.A.",B.A.,Arts Sciences,120,https://academicbulletins.sc.edu/undergraduate/arts-sciences/african-american-studies/african-american-studies-ba/,4. Major Requirements (24 hours),Major Electives (15 hours),AFAM 442,African-American English,
"African American Studies, B.A.",B.A.,Arts Sciences,120,https://academicbulletins.sc.edu/undergraduate/arts-sciences/african-american-studies/african-american-studies-ba/,4. Major Requirements (24 hours),Major Electives (15 hours),AFAM 486,African-American Rhetoric,
"African American Studies, B.A.",B.A.,Arts Sciences,120,https://academicbulletins.sc.edu/undergraduate/arts-sciences/african-american-studies/african-american-studies-ba/,4. Major Requirements (24 hours),Major Electives (15 hours),AFAM 487,Black Women Writers,
"African American Studies, B.A.",B.A.,Arts Sciences,120,https://academicbulletins.sc.edu/undergraduate/arts-sciences/african-american-studies/african-american-studies-ba/,4. Major Requirements (24 hours),Major Electives (15 hours),AFAM 515,"Race, Gender, and Graphic Novels",
"African American Studies, B.A.",B.A.,Arts Sciences,120,https://academicbulletins.sc.edu/undergraduate/arts-sciences/african-american-studies/african-american-studies-ba/,4. Major Requirements (24 hours),Major Electives (15 hours),AFAM 517,An Anthropological View of Blacks in Film,
"African American Studies, B.A.",B.A.,Arts Sciences,120,https://academicbulletins.sc.edu/undergraduate/arts-sciences/african-american-studies/african-american-studies-ba/,4. Major Requirements (24 hours),Major Electives (15 hours),AFAM 565,African American Theatre,
"African American Studies, B.A.",B.A.,Arts Sciences,120,https://academicbulletins.sc.edu/undergraduate/arts-sciences/african-american-studies/african-american-studies-ba/,4. Major Requirements (24 hours),Major Electives (15 hours),AFAM 580,Culture and Identity in the African Diaspora,
"African American Studies, B.A.",B.A.,Arts Sciences,120,https://academicbulletins.sc.edu/undergraduate/arts-sciences/african-american-studies/african-american-studies-ba/,4. Major Requirements (24 hours),Major Electives (15 hours),AFAM 218,Convergence and Divergence in African American and Jewish Relations: Historical and Contemporary,
"African American Studies, B.A.",B.A.,Arts Sciences,120,https://academicbulletins.sc.edu/undergraduate/arts-sciences/african-american-studies/african-american-studies-ba/,4. Major Requirements (24 hours),Major Electives (15 hours),AFAM 330,Psychology and the African-American Experience,
"African American Studies, B.A.",B.A.,Arts Sciences,120,https://academicbulletins.sc.edu/undergraduate/arts-sciences/african-american-studies/african-american-studies-ba/,4. Major Requirements (24 hours),Major Electives (15 hours),AFAM 331,Black Experience in the United States to 1865,
"African American Studies, B.A.",B.A.,Arts Sciences,120,https://academicbulletins.sc.edu/undergraduate/arts-sciences/african-american-studies/african-american-studies-ba/,4. Major Requirements (24 hours),Major Electives (15 hours),AFAM 332,Black Experience in the United States since 1865,
"African American Studies, B.A.",B.A.,Arts Sciences,120,https://academicbulletins.sc.edu/undergraduate/arts-sciences/african-american-studies/african-american-studies-ba/,4. Major Requirements (24 hours),Major Electives (15 hours),AFAM 335,The American Civil Rights Movement,
"African American Studies, B.A.",B.A.,Arts Sciences,120,https://academicbulletins.sc.edu/undergraduate/arts-sciences/african-american-studies/african-american-studies-ba/,4. Major Requirements (24 hours),Major Electives (15 hours),AFAM 348,Environmental Racism and Justice,
"African American Studies, B.A.",B.A.,Arts Sciences,120,https://academicbulletins.sc.edu/undergraduate/arts-sciences/african-american-studies/african-american-studies-ba/,4. Major Requirements (24 hours),Major Electives (15 hours),AFAM 350,Antiracist Education,
"African American Studies, B.A.",B.A.,Arts Sciences,120,https://academicbulletins.sc.edu/undergraduate/arts-sciences/african-american-studies/african-american-studies-ba/,4. Major Requirements (24 hours),Major Electives (15 hours),AFAM 353,Introduction to U.S. Racial and Ethnic Politics,
"African American Studies, B.A.",B.A.,Arts Sciences,120,https://academicbulletins.sc.edu/undergraduate/arts-sciences/african-american-studies/african-american-studies-ba/,4. Major Requirements (24 hours),Major Electives (15 hours),AFAM 355,Race and Ethnic Relations,
"African American Studies, B.A.",B.A.,Arts Sciences,120,https://academicbulletins.sc.edu/undergraduate/arts-sciences/african-american-studies/african-american-studies-ba/,4. Major Requirements (24 hours),Major Electives (15 hours),AFAM 364,African-American Politics,
"African American Studies, B.A.",B.A.,Arts Sciences,120,https://academicbulletins.sc.edu/undergraduate/arts-sciences/african-american-studies/african-american-studies-ba/,4. Major Requirements (24 hours),Major Electives (15 hours),AFAM 397,Special Topics in African American Society and History,
"African American Studies, B.A.",B.A.,Arts Sciences,120,https://academicbulletins.sc.edu/undergraduate/arts-sciences/african-american-studies/african-american-studies-ba/,4. Major Requirements (24 hours),Major Electives (15 hours),AFAM 402,African American Political Thought,
"African American Studies, B.A.",B.A.,Arts Sciences,120,https://academicbulletins.sc.edu/undergraduate/arts-sciences/african-american-studies/african-american-studies-ba/,4. Major Requirements (24 hours),Major Electives (15 hours),AFAM 463,Jim Crow: Histories & Revivals,
"African American Studies, B.A.",B.A.,Arts Sciences,120,https://academicbulletins.sc.edu/undergraduate/arts-sciences/african-american-studies/african-american-studies-ba/,4. Major Requirements (24 hours),Major Electives (15 hours),AFAM 476,Black Activism,
"African American Studies, B.A.",B.A.,Arts Sciences,120,https://academicbulletins.sc.edu/undergraduate/arts-sciences/african-american-studies/african-american-studies-ba/,4. Major Requirements (24 hours),Major Electives (15 hours),ANTH 263,Medical Experimentation and the Black Body,
"African American Studies, B.A.",B.A.,Arts Sciences,120,https://academicbulletins.sc.edu/undergraduate/arts-sciences/african-american-studies/african-american-studies-ba/,4. Major Requirements (24 hours),Major Electives (15 hours),ANTH 366,"Medicine, Disease, and Slavery",
"Anthropology, B.A.",B.A.,Arts Sciences,120,https://academicbulletins.sc.edu/undergraduate/arts-sciences/anthropology/anthropology-ba/,1. Carolina Core Requirements (32-44 hours),Choose 1 of the following to fulfill a Carolina Core requirement:,ANTH 101,ANTH 101,
"Anthropology, B.A.",B.A.,Arts Sciences,120,https://academicbulletins.sc.edu/undergraduate/arts-sciences/anthropology/anthropology-ba/,1. Carolina Core Requirements (32-44 hours),Choose 1 of the following to fulfill a Carolina Core requirement:,ANTH 161,ANTH 161,
"Anthropology, B.A.",B.A.,Arts Sciences,120,https://academicbulletins.sc.edu/undergraduate/arts-sciences/anthropology/anthropology-ba/,2. College Requirements (15-18 hours),Social Science and Fine Arts or Humanities (12 hours),ANTH 102,ANTH 102,
"Anthropology, B.A.",B.A.,Arts Sciences,120,https://academicbulletins.sc.edu/undergraduate/arts-sciences/anthropology/anthropology-ba/,4. Major Requirements (27 hours),Major Courses (12 hours),ANTH 204,Plagues Past and Present,
"Anthropology, B.A.",B.A.,Arts Sciences,120,https://academicbulletins.sc.edu/undergraduate/arts-sciences/anthropology/anthropology-ba/,4. Major Requirements (27 hours),Major Courses (12 hours),ANTH 221,Forensics of Sherlock Holmes,
"Anthropology, B.A.",B.A.,Arts Sciences,120,https://academicbulletins.sc.edu/undergraduate/arts-sciences/anthropology/anthropology-ba/,4. Major Requirements (27 hours),Major Courses (12 hours),ANTH 260,Planet of the Apes: Behavior and Biology,
"Anthropology, B.A.",B.A.,Arts Sciences,120,https://academicbulletins.sc.edu/undergraduate/arts-sciences/anthropology/anthropology-ba/,4. Major Requirements (27 hours),Major Courses (12 hours),ANTH 261,Human Variation,
"Anthropology, B.A.",B.A.,Arts Sciences,120,https://academicbulletins.sc.edu/undergraduate/arts-sciences/anthropology/anthropology-ba/,4. Major Requirements (27 hours),Major Courses (12 hours),ANTH 262,Basic Forensic Anthropology,
"Anthropology, B.A.",B.A.,Arts Sciences,120,https://academicbulletins.sc.edu/undergraduate/arts-sciences/anthropology/anthropology-ba/,4. Major Requirements (27 hours),Major Courses (12 hours),ANTH 263,Medical Experimentation and the Black Body,
"Anthropology, B.A.",B.A.,Arts Sciences,120,https://academicbulletins.sc.edu/undergraduate/arts-sciences/anthropology/anthropology-ba/,4. Major Requirements (27 hours),Major Courses (12 hours),ANTH 288,Special Topics in Biological Anthropology,
"Anthropology, B.A.",B.A.,Arts Sciences,120,https://academicbulletins.sc.edu/undergraduate/arts-sciences/anthropology/anthropology-ba/,4. Major Requirements (27 hours),Major Courses (12 hours),ANTH 361,Becoming Human,
"Anthropology, B.A.",B.A.,Arts Sciences,120,https://academicbulletins.sc.edu/undergraduate/arts-sciences/anthropology/anthropology-ba/,4. Major Requirements (27 hours),Major Courses (12 hours),ANTH 366,"Medicine, Disease, and Slavery",
"Anthropology, B.A.",B.A.,Arts Sciences,120,https://academicbulletins.sc.edu/undergraduate/arts-sciences/anthropology/anthropology-ba/,4. Major Requirements (27 hours),Major Courses (12 hours),ANTH 561,Human Osteology,
"Anthropology, B.A.",B.A.,Arts Sciences,120,https://academicbulletins.sc.edu/undergraduate/arts-sciences/anthropology/anthropology-ba/,4. Major Requirements (27 hours),Major Courses (12 hours),ANTH 565,Health and Disease in the Past,
"Anthropology, B.A.",B.A.,Arts Sciences,120,https://academicbulletins.sc.edu/undergraduate/arts-sciences/anthropology/anthropology-ba/,4. Major Requirements (27 hours),Major Courses (12 hours),ANTH 567,Human Identification in Forensic Anthropology,
"Anthropology, B.A.",B.A.,Arts Sciences,120,https://academicbulletins.sc.edu/undergraduate/arts-sciences/anthropology/anthropology-ba/,4. Major Requirements (27 hours),Major Courses (12 hours),ANTH 568,Nutritional Anthropology,
"Anthropology, B.A.",B.A.,Arts Sciences,120,https://academicbulletins.sc.edu/undergraduate/arts-sciences/anthropology/anthropology-ba/,4. Major Requirements (27 hours),Major Courses (12 hours),ANTH 219,Great Discoveries in Archaeology,
"Anthropology, B.A.",B.A.,Arts Sciences,120,https://academicbulletins.sc.edu/undergraduate/arts-sciences/anthropology/anthropology-ba/,4. Major Requirements (27 hours),Major Courses (12 hours),ANTH 223,Modernity Archaeology and the Recent Past,
"Anthropology, B.A.",B.A.,Arts Sciences,120,https://academicbulletins.sc.edu/undergraduate/arts-sciences/anthropology/anthropology-ba/,4. Major Requirements (27 hours),Major Courses (12 hours),ANTH 224,Indigenous Caribbean Archaeology,
"Anthropology, B.A.",B.A.,Arts Sciences,120,https://academicbulletins.sc.edu/undergraduate/arts-sciences/anthropology/anthropology-ba/,4. Major Requirements (27 hours),Major Courses (12 hours),ANTH 225,Archaeology in Film and Popular Culture,
"Anthropology, B.A.",B.A.,Arts Sciences,120,https://academicbulletins.sc.edu/undergraduate/arts-sciences/anthropology/anthropology-ba/,4. Major Requirements (27 hours),Major Courses (12 hours),ANTH 226,Biblical Archaeology,
"Anthropology, B.A.",B.A.,Arts Sciences,120,https://academicbulletins.sc.edu/undergraduate/arts-sciences/anthropology/anthropology-ba/,4. Major Requirements (27 hours),Major Courses (12 hours),ANTH 227,"Forbidden Archaeology: Fantasies, Frauds, and Mysteries of the Human Past",
"Anthropology, B.A.",B.A.,Arts Sciences,120,https://academicbulletins.sc.edu/undergraduate/arts-sciences/anthropology/anthropology-ba/,4. Major Requirements (27 hours),Major Courses (12 hours),ANTH 228,North American Prehistory,
"Anthropology, B.A.",B.A.,Arts Sciences,120,https://academicbulletins.sc.edu/undergraduate/arts-sciences/anthropology/anthropology-ba/,4. Major Requirements (27 hours),Major Courses (12 hours),ANTH 229,Southeastern Archaeology,
"Anthropology, B.A.",B.A.,Arts Sciences,120,https://academicbulletins.sc.edu/undergraduate/arts-sciences/anthropology/anthropology-ba/,4. Major Requirements (27 hours),Major Courses (12 hours),ANTH 287,Special Topics in Archaeology,
"Anthropology, B.A.",B.A.,Arts Sciences,120,https://academicbulletins.sc.edu/undergraduate/arts-sciences/anthropology/anthropology-ba/,4. Major Requirements (27 hours),Major Courses (12 hours),ANTH 319,Principles of Archaeology,
"Anthropology, B.A.",B.A.,Arts Sciences,120,https://academicbulletins.sc.edu/undergraduate/arts-sciences/anthropology/anthropology-ba/,4. Major Requirements (27 hours),Major Courses (12 hours),ANTH 320,Archaeology Theory,
"Anthropology, B.A.",B.A.,Arts Sciences,120,https://academicbulletins.sc.edu/undergraduate/arts-sciences/anthropology/anthropology-ba/,4. Major Requirements (27 hours),Major Courses (12 hours),ANTH 321,South Carolina Archaeology,
"Anthropology, B.A.",B.A.,Arts Sciences,120,https://academicbulletins.sc.edu/undergraduate/arts-sciences/anthropology/anthropology-ba/,4. Major Requirements (27 hours),Major Courses (12 hours),ANTH 322,Field School in Archaeology,
"Anthropology, B.A.",B.A.,Arts Sciences,120,https://academicbulletins.sc.edu/undergraduate/arts-sciences/anthropology/anthropology-ba/,4. Major Requirements (27 hours),Major Courses (12 hours),ANTH 324,Ethnoarchaeology,
"Anthropology, B.A.",B.A.,Arts Sciences,120,https://academicbulletins.sc.edu/undergraduate/arts-sciences/anthropology/anthropology-ba/,4. Major Requirements (27 hours),Major Courses (12 hours),ANTH 327,Prehistoric Civilizations of the New World,
"Anthropology, B.A.",B.A.,Arts Sciences,120,https://academicbulletins.sc.edu/undergraduate/arts-sciences/anthropology/anthropology-ba/,4. Major Requirements (27 hours),Major Courses (12 hours),ANTH 331,Mesoamerican Prehistory,
"Anthropology, B.A.",B.A.,Arts Sciences,120,https://academicbulletins.sc.edu/undergraduate/arts-sciences/anthropology/anthropology-ba/,4. Major Requirements (27 hours),Major Courses (12 hours),ANTH 328,Ancient Civilizations,
"Anthropology, B.A.",B.A.,Arts Sciences,120,https://academicbulletins.sc.edu/undergraduate/arts-sciences/anthropology/anthropology-ba/,4. Major Requirements (27 hours),Major Courses (12 hours),ANTH 533,North American Archaeology,
"Anthropology, B.A.",B.A.,Arts Sciences,120,https://academicbulletins.sc.edu/undergraduate/arts-sciences/anthropology/anthropology-ba/,4. Major Requirements (27 hours),Major Courses (12 hours),ANTH 534,Prehistoric Archaeology of South America,
"Anthropology, B.A.",B.A.,Arts Sciences,120,https://academicbulletins.sc.edu/undergraduate/arts-sciences/anthropology/anthropology-ba/,4. Major Requirements (27 hours),Major Courses (12 hours),ANTH 535,Conflict Archaeology,
"Anthropology, B.A.",B.A.,Arts Sciences,120,https://academicbulletins.sc.edu/undergraduate/arts-sciences/anthropology/anthropology-ba/,4. Major Requirements (27 hours),Major Courses (12 hours),ANTH 536,Public Archaeology,
"Anthropology, B.A.",B.A.,Arts Sciences,120,https://academicbulletins.sc.edu/undergraduate/arts-sciences/anthropology/anthropology-ba/,4. Major Requirements (27 hours),Major Courses (12 hours),ANTH 541,Field Problems in Archaeology,
"Anthropology, B.A.",B.A.,Arts Sciences,120,https://academicbulletins.sc.edu/undergraduate/arts-sciences/anthropology/anthropology-ba/,4. Major Requirements (27 hours),Major Courses (12 hours),ANTH 546,Forensic Archaeological Recovery (FAR),
"Anthropology, B.A.",B.A.,Arts Sciences,120,https://academicbulletins.sc.edu/undergraduate/arts-sciences/anthropology/anthropology-ba/,4. Major Requirements (27 hours),Major Courses (12 hours),ANTH 550,Archaeological Laboratory Methods,
"Anthropology, B.A.",B.A.,Arts Sciences,120,https://academicbulletins.sc.edu/undergraduate/arts-sciences/anthropology/anthropology-ba/,4. Major Requirements (27 hours),Major Courses (12 hours),ANTH 576,Archaeology of the African Diaspora,
"Anthropology, B.A.",B.A.,Arts Sciences,120,https://academicbulletins.sc.edu/undergraduate/arts-sciences/anthropology/anthropology-ba/,4. Major Requirements (27 hours),Major Courses (12 hours),ANTH 270,Anthropology of Nonverbal Communication,
"Anthropology, B.A.",B.A.,Arts Sciences,120,https://academicbulletins.sc.edu/undergraduate/arts-sciences/anthropology/anthropology-ba/,4. Major Requirements (27 hours),Major Courses (12 hours),ANTH 271,Language and Popular Culture,
"Anthropology, B.A.",B.A.,Arts Sciences,120,https://academicbulletins.sc.edu/undergraduate/arts-sciences/anthropology/anthropology-ba/,4. Major Requirements (27 hours),Major Courses (12 hours),ANTH 273,Cross-Cultural Communication,
"Anthropology, B.A.",B.A.,Arts Sciences,120,https://academicbulletins.sc.edu/undergraduate/arts-sciences/anthropology/anthropology-ba/,4. Major Requirements (27 hours),Major Courses (12 hours),ANTH 290,Special Topics in Linguistic Anthropology,
"Anthropology, B.A.",B.A.,Arts Sciences,120,https://academicbulletins.sc.edu/undergraduate/arts-sciences/anthropology/anthropology-ba/,4. Major Requirements (27 hours),Major Courses (12 hours),ANTH 355,"Language, Culture, and Society",
"Anthropology, B.A.",B.A.,Arts Sciences,120,https://academicbulletins.sc.edu/undergraduate/arts-sciences/anthropology/anthropology-ba/,4. Major Requirements (27 hours),Major Courses (12 hours),ANTH 371,Ethnography of Communication,
"Anthropology, B.A.",B.A.,Arts Sciences,120,https://academicbulletins.sc.edu/undergraduate/arts-sciences/anthropology/anthropology-ba/,4. Major Requirements (27 hours),Major Courses (12 hours),ANTH 373,Introduction to Language Sciences,
"Anthropology, B.A.",B.A.,Arts Sciences,120,https://academicbulletins.sc.edu/undergraduate/arts-sciences/anthropology/anthropology-ba/,4. Major Requirements (27 hours),Major Courses (12 hours),ANTH 374,Cognitive and Social Aspects of Bilingualism,
"Anthropology, B.A.",B.A.,Arts Sciences,120,https://academicbulletins.sc.edu/undergraduate/arts-sciences/anthropology/anthropology-ba/,4. Major Requirements (27 hours),Major Courses (12 hours),ANTH 442,African-American English,
"Anthropology, B.A.",B.A.,Arts Sciences,120,https://academicbulletins.sc.edu/undergraduate/arts-sciences/anthropology/anthropology-ba/,4. Major Requirements (27 hours),Major Courses (12 hours),ANTH 553,Anthropological Approaches to Narrative and Performance,
"Anthropology, B.A.",B.A.,Arts Sciences,120,https://academicbulletins.sc.edu/undergraduate/arts-sciences/anthropology/anthropology-ba/,4. Major Requirements (27 hours),Major Courses (12 hours),ANTH 555,Language and Gender,
"Anthropology, B.A.",B.A.,Arts Sciences,120,https://academicbulletins.sc.edu/undergraduate/arts-sciences/anthropology/anthropology-ba/,4. Major Requirements (27 hours),Major Courses (12 hours),ANTH 556,Language and Globalization,
"Anthropology, B.A.",B.A.,Arts Sciences,120,https://academicbulletins.sc.edu/undergraduate/arts-sciences/anthropology/anthropology-ba/,4. Major Requirements (27 hours),Major Courses (12 hours),ANTH 586,"Discourse, Gender, and Politics of Emotion",
"Anthropology, B.A.",B.A.,Arts Sciences,120,https://academicbulletins.sc.edu/undergraduate/arts-sciences/anthropology/anthropology-ba/,4. Major Requirements (27 hours),Major Courses (12 hours),ANTH 203,Comparing Cultures Through Film,
"Anthropology, B.A.",B.A.,Arts Sciences,120,https://academicbulletins.sc.edu/undergraduate/arts-sciences/anthropology/anthropology-ba/,4. Major Requirements (27 hours),Major Courses (12 hours),ANTH 206,Anthropology of Magic and Religion,
"Anthropology, B.A.",B.A.,Arts Sciences,120,https://academicbulletins.sc.edu/undergraduate/arts-sciences/anthropology/anthropology-ba/,4. Major Requirements (27 hours),Major Courses (12 hours),ANTH 207,Gender and Culture,
"Anthropology, B.A.",B.A.,Arts Sciences,120,https://academicbulletins.sc.edu/undergraduate/arts-sciences/anthropology/anthropology-ba/,4. Major Requirements (27 hours),Major Courses (12 hours),ANTH 209,Introduction to Folklore,
"Anthropology, B.A.",B.A.,Arts Sciences,120,https://academicbulletins.sc.edu/undergraduate/arts-sciences/anthropology/anthropology-ba/,4. Major Requirements (27 hours),Major Courses (12 hours),ANTH 213,Ethnobotany: Plants and Peoples,
"Anthropology, B.A.",B.A.,Arts Sciences,120,https://academicbulletins.sc.edu/undergraduate/arts-sciences/anthropology/anthropology-ba/,4. Major Requirements (27 hours),Major Courses (12 hours),ANTH 230,Diversity in the United States,
"Anthropology, B.A.",B.A.,Arts Sciences,120,https://academicbulletins.sc.edu/undergraduate/arts-sciences/anthropology/anthropology-ba/,4. Major Requirements (27 hours),Major Courses (12 hours),ANTH 303,African-American Cultures,
"Anthropology, B.A.",B.A.,Arts Sciences,120,https://academicbulletins.sc.edu/undergraduate/arts-sciences/anthropology/anthropology-ba/,4. Major Requirements (27 hours),Major Courses (12 hours),ANTH 232,Contemp Cultures of South Carolina,
"Anthropology, B.A.",B.A.,Arts Sciences,120,https://academicbulletins.sc.edu/undergraduate/arts-sciences/anthropology/anthropology-ba/,4. Major Requirements (27 hours),Major Courses (12 hours),ANTH 234,Caribbean Cultures,
"Anthropology, B.A.",B.A.,Arts Sciences,120,https://academicbulletins.sc.edu/undergraduate/arts-sciences/anthropology/anthropology-ba/,4. Major Requirements (27 hours),Major Courses (12 hours),ANTH 236,Cultures of Africa,
"Anthropology, B.A.",B.A.,Arts Sciences,120,https://academicbulletins.sc.edu/undergraduate/arts-sciences/anthropology/anthropology-ba/,4. Major Requirements (27 hours),Major Courses (12 hours),ANTH 237,Cultures of Islam,
"Anthropology, B.A.",B.A.,Arts Sciences,120,https://academicbulletins.sc.edu/undergraduate/arts-sciences/anthropology/anthropology-ba/,4. Major Requirements (27 hours),Major Courses (12 hours),ANTH 238,Middle Eastern Cultures,
"Anthropology, B.A.",B.A.,Arts Sciences,120,https://academicbulletins.sc.edu/undergraduate/arts-sciences/anthropology/anthropology-ba/,4. Major Requirements (27 hours),Major Courses (12 hours),ANTH 240,South Asian Cultures,
"Anthropology, B.A.",B.A.,Arts Sciences,120,https://academicbulletins.sc.edu/undergraduate/arts-sciences/anthropology/anthropology-ba/,4. Major Requirements (27 hours),Major Courses (12 hours),ANTH 241,Southeast Asian Cultures,
"Anthropology, B.A.",B.A.,Arts Sciences,120,https://academicbulletins.sc.edu/undergraduate/arts-sciences/anthropology/anthropology-ba/,4. Major Requirements (27 hours),Major Courses (12 hours),ANTH 242,Chinese Popular Culture,
"Anthropology, B.A.",B.A.,Arts Sciences,120,https://academicbulletins.sc.edu/undergraduate/arts-sciences/anthropology/anthropology-ba/,4. Major Requirements (27 hours),Major Courses (12 hours),ANTH 243,Japanese Cultures,
"Anthropology, B.A.",B.A.,Arts Sciences,120,https://academicbulletins.sc.edu/undergraduate/arts-sciences/anthropology/anthropology-ba/,4. Major Requirements (27 hours),Major Courses (12 hours),ANTH 244,American Indian Nations Today: From Hard Times to Hard Rock,
"Anthropology, B.A.",B.A.,Arts Sciences,120,https://academicbulletins.sc.edu/undergraduate/arts-sciences/anthropology/anthropology-ba/,4. Major Requirements (27 hours),Major Courses (12 hours),ANTH 280,"Humans Going Nuclear: Atomic Bombs, Cold War, and the Fallout",
"Anthropology, B.A.",B.A.,Arts Sciences,120,https://academicbulletins.sc.edu/undergraduate/arts-sciences/anthropology/anthropology-ba/,4. Major Requirements (27 hours),Major Courses (12 hours),ANTH 289,Special Topics in Sociocultural Anthropology,
"Anthropology, B.A.",B.A.,Arts Sciences,120,https://academicbulletins.sc.edu/undergraduate/arts-sciences/anthropology/anthropology-ba/,4. Major Requirements (27 hours),Major Courses (12 hours),ANTH 292,"Disease, Health, and Social Inequities",
"Anthropology, B.A.",B.A.,Arts Sciences,120,https://academicbulletins.sc.edu/undergraduate/arts-sciences/anthropology/anthropology-ba/,4. Major Requirements (27 hours),Major Courses (12 hours),ANTH 301,Latin American Cultures,
"Anthropology, B.A.",B.A.,Arts Sciences,120,https://academicbulletins.sc.edu/undergraduate/arts-sciences/anthropology/anthropology-ba/,4. Major Requirements (27 hours),Major Courses (12 hours),ANTH 342,Environmental Anthropology: Cross-cultural Perspectives on Environmental Change,
"Anthropology, B.A.",B.A.,Arts Sciences,120,https://academicbulletins.sc.edu/undergraduate/arts-sciences/anthropology/anthropology-ba/,4. Major Requirements (27 hours),Major Courses (12 hours),ANTH 349,Anthropology of Work,
"Anthropology, B.A.",B.A.,Arts Sciences,120,https://academicbulletins.sc.edu/undergraduate/arts-sciences/anthropology/anthropology-ba/,4. Major Requirements (27 hours),Major Courses (12 hours),ANTH 350,Anthropology & Development,
"Anthropology, B.A.",B.A.,Arts Sciences,120,https://academicbulletins.sc.edu/undergraduate/arts-sciences/anthropology/anthropology-ba/,4. Major Requirements (27 hours),Major Courses (12 hours),ANTH 351,The Family in Cross-Cultural Perspective,
